open_time,open,high,low,close,volume
2026-01-07T07:52:00+00:00,2651.20,2651.32,2651.05,2651.18,129
2026-01-07T07:53:00+00:00,2651.18,2651.22,2651.10,2651.21,117
2026-01-07T07:54:00+00:00,2651.21,2651.29,2651.15,2651.18,67
2026-01-07T07:55:00+00:00,2651.18,2651.39,2651.13,2651.38,191
2026-01-07T07:56:00+00:00,2651.38,2651.40,2651.23,2651.25,28
2026-01-07T07:57:00+00:00,2651.25,2651.28,2651.12,2651.19,202
2026-01-07T07:58:00+00:00,2651.19,2651.30,2651.17,2651.26,61
2026-01-07T07:59:00+00:00,2651.26,2651.55,2651.21,2651.52,89
2026-01-07T08:00:00+00:00,2651.52,2651.57,2651.42,2651.45,527
2026-01-07T08:01:00+00:00,2651.45,2651.49,2651.21,2651.33,165
2026-01-07T08:02:00+00:00,2651.33,2651.34,2651.19,2651.26,696
2026-01-07T08:03:00+00:00,2651.26,2651.29,2651.14,2651.16,41
2026-01-07T08:04:00+00:00,2651.16,2651.17,2651.01,2651.06,264
2026-01-07T08:05:00+00:00,2651.06,2651.21,2651.05,2651.17,189
2026-01-07T08:06:00+00:00,2651.17,2651.19,2651.12,2651.17,63
2026-01-07T08:07:00+00:00,2651.17,2651.30,2650.95,2651.05,239
2026-01-07T08:08:00+00:00,2651.05,2651.10,2650.93,2650.96,162
2026-01-07T08:09:00+00:00,2650.96,2651.02,2650.91,2651.00,131
2026-01-07T08:10:00+00:00,2651.00,2651.04,2650.94,2650.98,129
2026-01-07T08:11:00+00:00,2650.98,2651.08,2650.93,2651.07,259
2026-01-07T08:12:00+00:00,2651.07,2651.20,2651.02,2651.14,257
2026-01-07T08:13:00+00:00,2651.14,2651.25,2651.05,2651.24,189
2026-01-07T08:14:00+00:00,2651.24,2651.36,2651.14,2651.30,52
2026-01-07T08:15:00+00:00,2651.30,2651.37,2651.28,2651.34,275
2026-01-07T08:16:00+00:00,2651.34,2651.54,2651.32,2651.47,288
2026-01-07T08:17:00+00:00,2651.47,2651.53,2651.24,2651.32,344
2026-01-07T08:18:00+00:00,2651.32,2651.42,2651.14,2651.40,190
2026-01-07T08:19:00+00:00,2651.40,2651.41,2651.20,2651.21,83
2026-01-07T08:20:00+00:00,2651.21,2651.24,2651.17,2651.21,281
2026-01-07T08:21:00+00:00,2651.21,2651.23,2651.07,2651.10,140
2026-01-07T08:22:00+00:00,2651.10,2651.25,2651.05,2651.20,159
2026-01-07T08:23:00+00:00,2651.20,2651.26,2651.14,2651.17,301
2026-01-07T08:24:00+00:00,2651.17,2651.45,2651.16,2651.42,118
2026-01-07T08:25:00+00:00,2651.42,2651.46,2651.42,2651.46,499
2026-01-07T08:26:00+00:00,2651.46,2651.55,2651.27,2651.34,97
2026-01-07T08:27:00+00:00,2651.34,2651.41,2651.33,2651.36,27
2026-01-07T08:28:00+00:00,2651.36,2651.45,2651.28,2651.41,249
2026-01-07T08:29:00+00:00,2651.41,2651.42,2651.28,2651.40,282
2026-01-07T08:30:00+00:00,2651.40,2651.51,2651.37,2651.48,352
2026-01-07T08:31:00+00:00,2651.48,2651.68,2651.43,2651.66,453
2026-01-07T08:32:00+00:00,2651.66,2651.75,2651.52,2651.74,209
2026-01-07T08:33:00+00:00,2651.74,2651.84,2651.73,2651.80,92
2026-01-07T08:34:00+00:00,2651.80,2651.88,2651.78,2651.83,145
2026-01-07T08:35:00+00:00,2651.83,2651.86,2651.71,2651.78,183
2026-01-07T08:36:00+00:00,2651.78,2651.80,2651.58,2651.70,108
2026-01-07T08:37:00+00:00,2651.70,2651.71,2651.69,2651.71,55
2026-01-07T08:38:00+00:00,2651.71,2651.78,2651.69,2651.73,62
2026-01-07T08:39:00+00:00,2651.73,2651.73,2651.51,2651.54,121
2026-01-07T08:40:00+00:00,2651.54,2651.54,2651.07,2651.16,109
2026-01-07T08:41:00+00:00,2651.16,2651.39,2651.14,2651.31,104
2026-01-07T08:42:00+00:00,2651.31,2651.39,2651.08,2651.09,586
2026-01-07T08:43:00+00:00,2651.09,2651.09,2650.90,2650.99,101
2026-01-07T08:44:00+00:00,2650.99,2651.24,2650.93,2651.22,61
2026-01-07T08:45:00+00:00,2651.22,2651.28,2650.90,2651.00,140
2026-01-07T08:46:00+00:00,2651.00,2651.02,2650.87,2650.91,73
2026-01-07T08:47:00+00:00,2650.91,2651.00,2650.90,2650.99,114
2026-01-07T08:48:00+00:00,2650.99,2651.00,2650.87,2650.89,170
2026-01-07T08:49:00+00:00,2650.89,2650.91,2650.76,2650.84,536
2026-01-07T08:50:00+00:00,2650.84,2650.84,2650.73,2650.79,520
2026-01-07T08:51:00+00:00,2650.79,2650.80,2650.64,2650.67,341
2026-01-07T08:52:00+00:00,2650.67,2650.74,2650.58,2650.62,53
2026-01-07T08:53:00+00:00,2650.62,2650.65,2650.51,2650.52,74
2026-01-07T08:54:00+00:00,2650.52,2650.58,2650.45,2650.47,240
2026-01-07T08:55:00+00:00,2650.47,2650.54,2650.38,2650.41,169
2026-01-07T08:56:00+00:00,2650.41,2650.43,2650.32,2650.33,156
2026-01-07T08:57:00+00:00,2650.33,2650.46,2650.25,2650.41,98
2026-01-07T08:58:00+00:00,2650.41,2650.63,2650.34,2650.56,277
2026-01-07T08:59:00+00:00,2650.56,2650.71,2650.50,2650.69,55
2026-01-07T09:00:00+00:00,2650.69,2650.77,2650.62,2650.65,152
2026-01-07T09:01:00+00:00,2650.65,2650.69,2650.40,2650.46,166
2026-01-07T09:02:00+00:00,2650.46,2650.71,2650.42,2650.63,142
2026-01-07T09:03:00+00:00,2650.63,2650.71,2650.49,2650.62,207
2026-01-07T09:04:00+00:00,2650.62,2650.63,2650.46,2650.55,307
2026-01-07T09:05:00+00:00,2650.55,2650.58,2650.49,2650.53,433
2026-01-07T09:06:00+00:00,2650.53,2650.57,2650.51,2650.56,107
2026-01-07T09:07:00+00:00,2650.56,2650.88,2650.54,2650.77,152
2026-01-07T09:08:00+00:00,2650.77,2651.06,2650.75,2651.00,207
2026-01-07T09:09:00+00:00,2651.00,2651.03,2650.88,2650.89,204
2026-01-07T09:10:00+00:00,2650.89,2650.98,2650.84,2650.94,77
2026-01-07T09:11:00+00:00,2650.94,2651.01,2650.86,2650.90,17
2026-01-07T09:12:00+00:00,2650.90,2650.97,2650.80,2650.83,162
2026-01-07T09:13:00+00:00,2650.83,2650.83,2650.72,2650.75,360
2026-01-07T09:14:00+00:00,2650.75,2650.80,2650.67,2650.70,209
2026-01-07T09:15:00+00:00,2650.70,2651.03,2650.69,2650.96,88
2026-01-07T09:16:00+00:00,2650.96,2651.01,2650.92,2650.98,501
2026-01-07T09:17:00+00:00,2650.98,2651.08,2650.82,2650.84,4
2026-01-07T09:18:00+00:00,2650.84,2650.89,2650.81,2650.82,13
2026-01-07T09:19:00+00:00,2650.82,2650.85,2650.65,2650.72,233
2026-01-07T09:20:00+00:00,2650.72,2650.79,2650.31,2650.46,101
2026-01-07T09:21:00+00:00,2650.46,2650.62,2650.46,2650.56,552
2026-01-07T09:22:00+00:00,2650.56,2650.69,2650.47,2650.68,131
2026-01-07T09:23:00+00:00,2650.68,2650.74,2650.41,2650.48,95
2026-01-07T09:24:00+00:00,2650.48,2650.79,2650.33,2650.73,319
2026-01-07T09:25:00+00:00,2650.73,2650.77,2650.63,2650.63,332
2026-01-07T09:26:00+00:00,2650.63,2650.69,2650.49,2650.58,309
2026-01-07T09:27:00+00:00,2650.58,2650.60,2650.42,2650.52,206
2026-01-07T09:28:00+00:00,2650.52,2650.74,2650.48,2650.73,79
2026-01-07T09:29:00+00:00,2650.73,2650.89,2650.72,2650.87,645
2026-01-07T09:30:00+00:00,2650.87,2651.03,2650.86,2650.97,31
2026-01-07T09:31:00+00:00,2650.97,2650.99,2650.89,2650.91,320
2026-01-07T09:32:00+00:00,2650.91,2650.93,2650.82,2650.86,225
2026-01-07T09:33:00+00:00,2650.86,2650.99,2650.59,2650.63,258
2026-01-07T09:34:00+00:00,2650.63,2650.80,2650.58,2650.78,192
2026-01-07T09:35:00+00:00,2650.78,2650.84,2650.74,2650.79,413
2026-01-07T09:36:00+00:00,2650.79,2650.96,2650.70,2650.90,145
2026-01-07T09:37:00+00:00,2650.90,2651.07,2650.86,2651.02,205
2026-01-07T09:38:00+00:00,2651.02,2651.03,2650.78,2650.87,170
2026-01-07T09:39:00+00:00,2650.87,2650.95,2650.84,2650.92,432
2026-01-07T09:40:00+00:00,2650.92,2651.16,2650.87,2651.08,195
2026-01-07T09:41:00+00:00,2651.08,2651.09,2650.98,2651.08,225
2026-01-07T09:42:00+00:00,2651.08,2651.28,2651.06,2651.21,7
2026-01-07T09:43:00+00:00,2651.21,2651.31,2651.19,2651.27,549
2026-01-07T09:44:00+00:00,2651.27,2651.27,2651.22,2651.23,110
2026-01-07T09:45:00+00:00,2651.23,2651.31,2651.22,2651.23,144
2026-01-07T09:46:00+00:00,2651.23,2651.53,2651.19,2651.42,280
2026-01-07T09:47:00+00:00,2651.42,2651.45,2651.19,2651.23,94
2026-01-07T09:48:00+00:00,2651.23,2651.32,2651.19,2651.30,719
2026-01-07T09:49:00+00:00,2651.30,2651.34,2651.26,2651.28,38
2026-01-07T09:50:00+00:00,2651.28,2651.32,2651.11,2651.24,376
2026-01-07T09:51:00+00:00,2651.24,2651.37,2651.06,2651.13,103
2026-01-07T09:52:00+00:00,2651.13,2651.19,2651.11,2651.18,14
2026-01-07T09:53:00+00:00,2651.18,2651.22,2651.10,2651.20,423
2026-01-07T09:54:00+00:00,2651.20,2651.26,2651.16,2651.25,129
2026-01-07T09:55:00+00:00,2651.25,2651.44,2651.18,2651.19,303
2026-01-07T09:56:00+00:00,2651.19,2651.38,2651.14,2651.28,238
2026-01-07T09:57:00+00:00,2651.28,2651.30,2651.07,2651.13,15
2026-01-07T09:58:00+00:00,2651.13,2651.30,2650.98,2651.03,127
2026-01-07T09:59:00+00:00,2651.03,2651.10,2651.02,2651.05,221
2026-01-07T10:00:00+00:00,2651.05,2651.17,2651.01,2651.14,210
2026-01-07T10:01:00+00:00,2651.14,2651.18,2651.12,2651.17,79
2026-01-07T10:02:00+00:00,2651.17,2651.26,2650.99,2651.01,4
2026-01-07T10:03:00+00:00,2651.01,2651.17,2650.95,2651.06,505
2026-01-07T10:04:00+00:00,2651.06,2651.12,2651.01,2651.09,344
2026-01-07T10:05:00+00:00,2651.09,2651.12,2650.99,2651.04,356
2026-01-07T10:06:00+00:00,2651.04,2651.11,2650.91,2650.95,22
2026-01-07T10:07:00+00:00,2650.95,2651.00,2650.68,2650.73,191
2026-01-07T10:08:00+00:00,2650.73,2650.85,2650.61,2650.63,71
2026-01-07T10:09:00+00:00,2650.63,2650.80,2650.62,2650.78,97
2026-01-07T10:10:00+00:00,2650.78,2650.88,2650.74,2650.85,279
2026-01-07T10:11:00+00:00,2650.85,2650.91,2650.71,2650.72,146
2026-01-07T10:12:00+00:00,2650.72,2650.77,2650.67,2650.77,45
2026-01-07T10:13:00+00:00,2650.77,2650.89,2650.73,2650.88,135
2026-01-07T10:14:00+00:00,2650.88,2651.03,2650.86,2650.95,264
2026-01-07T10:15:00+00:00,2650.95,2651.02,2650.88,2650.95,121
2026-01-07T10:16:00+00:00,2650.95,2651.11,2650.93,2651.03,215
2026-01-07T10:17:00+00:00,2651.03,2651.20,2650.95,2651.17,123
2026-01-07T10:18:00+00:00,2651.17,2651.18,2651.01,2651.04,801
2026-01-07T10:19:00+00:00,2651.04,2651.08,2650.93,2650.95,62
2026-01-07T10:20:00+00:00,2650.95,2651.08,2650.72,2650.80,128
2026-01-07T10:21:00+00:00,2650.80,2650.84,2650.61,2650.64,79
2026-01-07T10:22:00+00:00,2650.64,2650.69,2650.38,2650.42,169
2026-01-07T10:23:00+00:00,2650.42,2650.71,2650.34,2650.59,133
2026-01-07T10:24:00+00:00,2650.59,2650.71,2650.42,2650.45,32
2026-01-07T10:25:00+00:00,2650.45,2650.72,2650.45,2650.64,667
2026-01-07T10:26:00+00:00,2650.64,2650.78,2650.62,2650.70,440
2026-01-07T10:27:00+00:00,2650.70,2650.73,2650.53,2650.61,27
2026-01-07T10:28:00+00:00,2650.61,2650.72,2650.32,2650.43,42
2026-01-07T10:29:00+00:00,2650.43,2650.46,2650.40,2650.42,407
2026-01-07T10:30:00+00:00,2650.42,2650.53,2650.41,2650.53,320
2026-01-07T10:31:00+00:00,2650.53,2650.56,2650.34,2650.48,378
2026-01-07T10:32:00+00:00,2650.48,2650.74,2650.47,2650.71,163
2026-01-07T10:33:00+00:00,2650.71,2651.13,2650.67,2650.90,486
2026-01-07T10:34:00+00:00,2650.90,2650.91,2650.72,2650.76,118
2026-01-07T10:35:00+00:00,2650.76,2650.76,2650.51,2650.57,461
2026-01-07T10:36:00+00:00,2650.57,2650.64,2650.54,2650.60,354
2026-01-07T10:37:00+00:00,2650.60,2650.76,2650.51,2650.65,544
2026-01-07T10:38:00+00:00,2650.65,2650.79,2650.63,2650.70,485
2026-01-07T10:39:00+00:00,2650.70,2650.70,2650.47,2650.55,220
2026-01-07T10:40:00+00:00,2650.55,2650.58,2650.16,2650.20,364
2026-01-07T10:41:00+00:00,2650.20,2650.24,2649.90,2650.08,274
2026-01-07T10:42:00+00:00,2650.08,2650.27,2649.96,2650.16,106
2026-01-07T10:43:00+00:00,2650.16,2650.24,2650.06,2650.22,158
2026-01-07T10:44:00+00:00,2650.22,2650.40,2650.04,2650.36,323
2026-01-07T10:45:00+00:00,2650.36,2650.48,2650.23,2650.28,878
2026-01-07T10:46:00+00:00,2650.28,2650.39,2650.10,2650.20,15
2026-01-07T10:47:00+00:00,2650.20,2650.30,2650.14,2650.28,1
2026-01-07T10:48:00+00:00,2650.28,2650.39,2650.23,2650.33,104
2026-01-07T10:49:00+00:00,2650.33,2650.37,2650.15,2650.24,208
2026-01-07T10:50:00+00:00,2650.24,2650.41,2650.18,2650.40,251
2026-01-07T10:51:00+00:00,2650.40,2650.46,2650.36,2650.37,251
2026-01-07T10:52:00+00:00,2650.37,2650.48,2650.31,2650.31,151
2026-01-07T10:53:00+00:00,2650.31,2650.36,2650.15,2650.28,402
2026-01-07T10:54:00+00:00,2650.28,2650.32,2649.94,2650.01,505
2026-01-07T10:55:00+00:00,2650.01,2650.04,2649.72,2649.75,274
2026-01-07T10:56:00+00:00,2649.75,2649.82,2649.53,2649.63,244
2026-01-07T10:57:00+00:00,2649.63,2650.00,2649.55,2649.99,467
2026-01-07T10:58:00+00:00,2649.99,2650.15,2649.75,2649.76,398
2026-01-07T10:59:00+00:00,2649.76,2650.06,2649.70,2650.01,188
2026-01-07T11:00:00+00:00,2650.01,2650.05,2649.99,2649.99,367
2026-01-07T11:01:00+00:00,2649.99,2650.08,2649.86,2650.08,226
2026-01-07T11:02:00+00:00,2650.08,2650.11,2649.91,2649.97,32
2026-01-07T11:03:00+00:00,2649.97,2650.03,2649.85,2649.91,248
2026-01-07T11:04:00+00:00,2649.91,2649.97,2649.79,2649.89,182
2026-01-07T11:05:00+00:00,2649.89,2650.07,2649.80,2650.07,95
2026-01-07T11:06:00+00:00,2650.07,2650.11,2649.84,2649.86,391
2026-01-07T11:07:00+00:00,2649.86,2649.91,2649.79,2649.85,241
2026-01-07T11:08:00+00:00,2649.85,2649.98,2649.82,2649.97,30
2026-01-07T11:09:00+00:00,2649.97,2650.26,2649.84,2650.13,49
2026-01-07T11:10:00+00:00,2650.13,2650.26,2650.06,2650.23,358
2026-01-07T11:11:00+00:00,2650.23,2650.47,2650.23,2650.39,360
2026-01-07T11:12:00+00:00,2650.39,2650.56,2650.31,2650.52,79
2026-01-07T11:13:00+00:00,2650.52,2650.57,2650.21,2650.32,272
2026-01-07T11:14:00+00:00,2650.32,2650.40,2650.16,2650.18,315
2026-01-07T11:15:00+00:00,2650.18,2650.20,2649.90,2650.01,196
2026-01-07T11:16:00+00:00,2650.01,2650.08,2649.81,2649.82,607
2026-01-07T11:17:00+00:00,2649.82,2649.82,2649.79,2649.82,101
2026-01-07T11:18:00+00:00,2649.82,2650.15,2649.79,2650.01,117
2026-01-07T11:19:00+00:00,2650.01,2650.39,2649.94,2650.33,60
2026-01-07T11:20:00+00:00,2650.33,2650.38,2650.28,2650.36,209
2026-01-07T11:21:00+00:00,2650.36,2650.65,2650.01,2650.15,658
2026-01-07T11:22:00+00:00,2650.15,2650.26,2649.91,2649.93,173
2026-01-07T11:23:00+00:00,2649.93,2650.08,2649.78,2649.98,1093
2026-01-07T11:24:00+00:00,2649.98,2650.05,2649.91,2649.94,117
2026-01-07T11:25:00+00:00,2649.94,2650.06,2649.83,2649.89,146
2026-01-07T11:26:00+00:00,2649.89,2649.95,2649.85,2649.88,103
2026-01-07T11:27:00+00:00,2649.88,2649.97,2649.77,2649.79,114
2026-01-07T11:28:00+00:00,2649.79,2649.91,2649.72,2649.75,628
2026-01-07T11:29:00+00:00,2649.75,2650.13,2649.73,2650.08,382
2026-01-07T11:30:00+00:00,2650.08,2650.43,2650.00,2650.39,627
2026-01-07T11:31:00+00:00,2650.39,2650.58,2650.30,2650.49,140
2026-01-07T11:32:00+00:00,2650.49,2650.52,2650.08,2650.14,274
2026-01-07T11:33:00+00:00,2650.14,2650.30,2650.03,2650.26,145
2026-01-07T11:34:00+00:00,2650.26,2650.45,2650.24,2650.42,31
2026-01-07T11:35:00+00:00,2650.42,2650.48,2650.31,2650.47,76
2026-01-07T11:36:00+00:00,2650.47,2650.53,2649.96,2650.06,620
2026-01-07T11:37:00+00:00,2650.06,2650.24,2649.84,2649.92,85
2026-01-07T11:38:00+00:00,2649.92,2649.92,2649.67,2649.76,508
2026-01-07T11:39:00+00:00,2649.76,2649.76,2649.68,2649.75,114
2026-01-07T11:40:00+00:00,2649.75,2649.78,2649.57,2649.57,192
2026-01-07T11:41:00+00:00,2649.57,2649.84,2649.56,2649.59,27
2026-01-07T11:42:00+00:00,2649.59,2649.85,2649.53,2649.80,81
2026-01-07T11:43:00+00:00,2649.80,2649.85,2649.43,2649.58,419
2026-01-07T11:44:00+00:00,2649.58,2649.63,2649.03,2649.22,349
2026-01-07T11:45:00+00:00,2649.22,2649.25,2649.11,2649.24,369
2026-01-07T11:46:00+00:00,2649.24,2649.39,2649.20,2649.35,477
2026-01-07T11:47:00+00:00,2649.35,2649.51,2649.21,2649.42,341
2026-01-07T11:48:00+00:00,2649.42,2649.62,2649.22,2649.32,229
2026-01-07T11:49:00+00:00,2649.32,2649.49,2649.27,2649.43,77
2026-01-07T11:50:00+00:00,2649.43,2649.78,2649.33,2649.71,559
2026-01-07T11:51:00+00:00,2649.71,2649.77,2649.62,2649.63,205
2026-01-07T11:52:00+00:00,2649.63,2649.71,2649.55,2649.59,16
2026-01-07T11:53:00+00:00,2649.59,2649.91,2649.50,2649.90,271
2026-01-07T11:54:00+00:00,2649.90,2650.02,2649.86,2649.86,216
2026-01-07T11:55:00+00:00,2649.86,2650.07,2649.76,2650.03,643
2026-01-07T11:56:00+00:00,2650.03,2650.16,2649.96,2650.15,167
2026-01-07T11:57:00+00:00,2650.15,2650.47,2650.14,2650.46,576
2026-01-07T11:58:00+00:00,2650.46,2650.49,2650.18,2650.31,427
2026-01-07T11:59:00+00:00,2650.31,2650.59,2650.27,2650.47,179
2026-01-07T12:00:00+00:00,2650.47,2650.62,2650.43,2650.50,210
2026-01-07T12:01:00+00:00,2650.50,2650.51,2649.94,2650.05,52
2026-01-07T12:02:00+00:00,2650.05,2650.25,2649.97,2650.14,183
2026-01-07T12:03:00+00:00,2650.14,2650.20,2650.09,2650.11,248
2026-01-07T12:04:00+00:00,2650.11,2650.40,2650.07,2650.18,406
2026-01-07T12:05:00+00:00,2650.18,2650.19,2649.62,2649.71,342
2026-01-07T12:06:00+00:00,2649.71,2649.84,2649.70,2649.74,405
2026-01-07T12:07:00+00:00,2649.74,2649.80,2649.68,2649.78,327
2026-01-07T12:08:00+00:00,2649.78,2649.88,2649.72,2649.84,144
2026-01-07T12:09:00+00:00,2649.84,2649.86,2649.41,2649.41,50
2026-01-07T12:10:00+00:00,2649.41,2649.59,2649.24,2649.44,353
2026-01-07T12:11:00+00:00,2649.44,2649.97,2649.33,2649.87,228
2026-01-07T12:12:00+00:00,2649.87,2649.89,2649.55,2649.57,893
2026-01-07T12:13:00+00:00,2649.57,2649.73,2649.49,2649.71,556
2026-01-07T12:14:00+00:00,2649.71,2649.82,2649.40,2649.46,131
2026-01-07T12:15:00+00:00,2649.46,2649.47,2649.27,2649.39,562
2026-01-07T12:16:00+00:00,2649.39,2649.56,2649.36,2649.49,209
2026-01-07T12:17:00+00:00,2649.49,2649.84,2649.45,2649.77,414
2026-01-07T12:18:00+00:00,2649.77,2649.98,2649.70,2649.71,718
2026-01-07T12:19:00+00:00,2649.71,2649.85,2649.64,2649.75,3
2026-01-07T12:20:00+00:00,2649.75,2650.00,2649.75,2649.95,789
2026-01-07T12:21:00+00:00,2649.95,2650.45,2649.93,2650.33,316
2026-01-07T12:22:00+00:00,2650.33,2650.36,2650.29,2650.30,484
2026-01-07T12:23:00+00:00,2650.30,2650.44,2650.26,2650.44,108
2026-01-07T12:24:00+00:00,2650.44,2650.50,2650.32,2650.37,860
2026-01-07T12:25:00+00:00,2650.37,2650.52,2650.24,2650.40,300
2026-01-07T12:26:00+00:00,2650.40,2650.49,2650.39,2650.45,495
2026-01-07T12:27:00+00:00,2650.45,2650.55,2650.35,2650.40,265
2026-01-07T12:28:00+00:00,2650.40,2650.43,2649.84,2650.01,242
2026-01-07T12:29:00+00:00,2650.01,2650.02,2649.86,2649.92,161
2026-01-07T12:30:00+00:00,2649.92,2650.17,2649.83,2650.03,454
2026-01-07T12:31:00+00:00,2650.03,2650.33,2649.87,2650.10,697
2026-01-07T12:32:00+00:00,2650.10,2650.14,2649.94,2650.02,134
2026-01-07T12:33:00+00:00,2650.02,2650.16,2649.66,2649.67,477
2026-01-07T12:34:00+00:00,2649.67,2649.73,2649.54,2649.63,27
2026-01-07T12:35:00+00:00,2649.63,2649.97,2649.59,2649.77,79
2026-01-07T12:36:00+00:00,2649.77,2649.93,2649.58,2649.84,496
2026-01-07T12:37:00+00:00,2649.84,2649.85,2649.24,2649.37,192
2026-01-07T12:38:00+00:00,2649.37,2649.66,2649.34,2649.57,89
2026-01-07T12:39:00+00:00,2649.57,2649.85,2649.49,2649.74,865
2026-01-07T12:40:00+00:00,2649.74,2649.78,2649.18,2649.26,941
2026-01-07T12:41:00+00:00,2649.26,2649.50,2649.18,2649.46,297
2026-01-07T12:42:00+00:00,2649.46,2649.71,2649.44,2649.61,259
2026-01-07T12:43:00+00:00,2649.61,2649.77,2649.37,2649.42,39
2026-01-07T12:44:00+00:00,2649.42,2649.45,2649.30,2649.39,147
2026-01-07T12:45:00+00:00,2649.39,2649.49,2649.26,2649.28,408
2026-01-07T12:46:00+00:00,2649.28,2649.46,2648.97,2649.01,359
2026-01-07T12:47:00+00:00,2649.01,2649.10,2648.90,2649.04,150
2026-01-07T12:48:00+00:00,2649.04,2649.13,2648.89,2649.04,16
2026-01-07T12:49:00+00:00,2649.04,2649.73,2648.77,2649.47,243
2026-01-07T12:50:00+00:00,2649.47,2649.69,2649.28,2649.67,524
2026-01-07T12:51:00+00:00,2649.67,2649.67,2649.45,2649.52,479
2026-01-07T12:52:00+00:00,2649.52,2649.66,2649.32,2649.39,152
2026-01-07T12:53:00+00:00,2649.39,2649.49,2649.24,2649.30,288
2026-01-07T12:54:00+00:00,2649.30,2649.46,2649.04,2649.20,326
2026-01-07T12:55:00+00:00,2649.20,2649.34,2649.12,2649.13,263
2026-01-07T12:56:00+00:00,2649.13,2649.28,2649.06,2649.10,64
2026-01-07T12:57:00+00:00,2649.10,2649.27,2648.99,2649.03,308
2026-01-07T12:58:00+00:00,2649.03,2649.29,2648.99,2649.15,1023
2026-01-07T12:59:00+00:00,2649.15,2649.23,2649.04,2649.23,779
2026-01-07T13:00:00+00:00,2649.23,2649.32,2648.98,2649.00,611
2026-01-07T13:01:00+00:00,2649.00,2649.13,2648.92,2649.01,72
2026-01-07T13:02:00+00:00,2649.01,2649.26,2648.88,2649.06,655
2026-01-07T13:03:00+00:00,2649.06,2649.45,2649.04,2649.40,354
2026-01-07T13:04:00+00:00,2649.40,2649.51,2649.22,2649.26,53
2026-01-07T13:05:00+00:00,2649.26,2649.53,2649.25,2649.44,1229
2026-01-07T13:06:00+00:00,2649.44,2649.51,2649.22,2649.27,150
2026-01-07T13:07:00+00:00,2649.27,2649.74,2649.16,2649.59,377
2026-01-07T13:08:00+00:00,2649.59,2649.73,2649.54,2649.73,652
2026-01-07T13:09:00+00:00,2649.73,2650.26,2649.72,2650.07,209
2026-01-07T13:10:00+00:00,2650.07,2650.25,2649.76,2650.03,476
2026-01-07T13:11:00+00:00,2650.03,2650.65,2649.96,2650.62,499
2026-01-07T13:12:00+00:00,2650.62,2650.68,2650.50,2650.58,1476
2026-01-07T13:13:00+00:00,2650.58,2650.61,2650.38,2650.45,383
2026-01-07T13:14:00+00:00,2650.45,2650.70,2650.38,2650.63,565
2026-01-07T13:15:00+00:00,2650.63,2650.78,2650.49,2650.72,277
2026-01-07T13:16:00+00:00,2650.72,2650.78,2650.47,2650.71,140
2026-01-07T13:17:00+00:00,2650.71,2650.76,2650.36,2650.51,336
2026-01-07T13:18:00+00:00,2650.51,2650.78,2650.22,2650.74,982
2026-01-07T13:19:00+00:00,2650.74,2650.80,2650.47,2650.51,206
2026-01-07T13:20:00+00:00,2650.51,2650.52,2649.79,2650.02,756
2026-01-07T13:21:00+00:00,2650.02,2650.12,2650.00,2650.06,697
2026-01-07T13:22:00+00:00,2650.06,2650.09,2649.26,2649.55,433
2026-01-07T13:23:00+00:00,2649.55,2649.56,2649.38,2649.55,257
2026-01-07T13:24:00+00:00,2649.55,2649.63,2649.00,2649.17,862
2026-01-07T13:25:00+00:00,2649.17,2649.23,2648.77,2648.99,669
2026-01-07T13:26:00+00:00,2648.99,2649.60,2648.95,2649.52,233
2026-01-07T13:27:00+00:00,2649.52,2649.72,2649.50,2649.69,24
2026-01-07T13:28:00+00:00,2649.69,2650.13,2649.36,2649.93,606
2026-01-07T13:29:00+00:00,2649.93,2650.10,2649.64,2649.65,751
2026-01-07T13:30:00+00:00,2649.65,2649.79,2649.53,2649.78,563
2026-01-07T13:31:00+00:00,2649.78,2649.91,2649.74,2649.88,540
2026-01-07T13:32:00+00:00,2649.88,2649.95,2649.34,2649.36,125
2026-01-07T13:33:00+00:00,2649.36,2649.64,2649.18,2649.55,985
2026-01-07T13:34:00+00:00,2649.55,2649.59,2649.27,2649.38,483
2026-01-07T13:35:00+00:00,2649.38,2649.53,2649.30,2649.44,168
2026-01-07T13:36:00+00:00,2649.44,2649.79,2649.33,2649.57,1632
2026-01-07T13:37:00+00:00,2649.57,2649.62,2649.48,2649.55,251
2026-01-07T13:38:00+00:00,2649.55,2650.00,2649.52,2649.93,351
2026-01-07T13:39:00+00:00,2649.93,2649.98,2649.71,2649.85,143
2026-01-07T13:40:00+00:00,2649.85,2649.99,2649.63,2649.76,361
2026-01-07T13:41:00+00:00,2649.76,2649.98,2649.60,2649.71,7
2026-01-07T13:42:00+00:00,2649.71,2650.16,2649.55,2649.90,204
2026-01-07T13:43:00+00:00,2649.90,2649.93,2648.78,2648.91,605
2026-01-07T13:44:00+00:00,2648.91,2649.06,2648.84,2649.01,282
2026-01-07T13:45:00+00:00,2649.01,2649.14,2648.70,2648.81,432
2026-01-07T13:46:00+00:00,2648.81,2648.84,2648.75,2648.84,563
2026-01-07T13:47:00+00:00,2648.84,2648.99,2648.65,2648.99,835
2026-01-07T13:48:00+00:00,2648.99,2649.29,2648.91,2649.25,434
2026-01-07T13:49:00+00:00,2649.25,2649.79,2649.23,2649.72,898
